timestamp,symbol,put_premium_bought,call_premium_bought,puts_bought,calls_bought,otm_put_oi,otm_call_oi,iv30,hv20,norm_25d_skew_30,net_option_delta,dtx1,dtx2_5,dtx6_30,underlying_price,underlying_change_pct,is_event_day,large_trade_count,total_trade_count,vix_front_month,vix_second_month,source_delay_minutes,source,underlying_group,asset_role
2026-05-27T13:12:57.218896+00:00,SPY,78303047.0,55449545.0,970424,572611,2546181,381553,2.364662106485762,0.0,14.753819580078124,0.0,617786,352638,0,750.5900268554688,0.0,False,0,1034,0.0,0.0,15,yahoo,SP500,equity_etf
2026-05-27T13:12:57.218896+00:00,QQQ,120115927.0,38709552.0,871865,266142,1058269,180743,2.2635627425238,0.0,19.16950505631148,0.0,587164,284701,0,730.280029296875,0.0,False,0,1019,0.0,0.0,15,yahoo,NASDAQ,equity_etf
2026-05-27T13:12:57.218896+00:00,SOXX,9866255.0,11497800.0,53512,7880,136413,8955,1.4036429604584317,0.0,32.94268679583948,0.0,0,37645,15867,570.0900268554688,0.0,False,0,653,0.0,0.0,15,yahoo,SEMICONDUCTOR,semiconductor_etf
2026-05-27T13:12:57.218896+00:00,SMH,81998597.0,23680237.0,271337,19051,980308,72383,1.4307733623798078,0.0,13.42526113187035,0.0,0,134181,137156,602.1400146484375,0.0,False,0,939,0.0,0.0,15,yahoo,SEMICONDUCTOR,semiconductor_etf
2026-05-27T13:27:57.233011+00:00,SPY,78303047.0,55449545.0,970424,572611,2546181,381553,2.364662106485762,0.0,14.753819580078124,0.0,617786,352638,0,750.5900268554688,0.0,False,0,1034,0.0,0.0,15,yahoo,SP500,equity_etf
2026-05-27T13:27:57.233011+00:00,QQQ,120115927.0,38709552.0,871865,266142,1058269,180743,2.2635627425238,0.0,19.16950505631148,0.0,587164,284701,0,730.280029296875,0.0,False,0,1019,0.0,0.0,15,yahoo,NASDAQ,equity_etf
2026-05-27T13:27:57.233011+00:00,SOXX,9866255.0,11497800.0,53512,7880,136413,8955,1.4036429604584317,0.0,32.94268679583948,0.0,0,37645,15867,570.0900268554688,0.0,False,0,653,0.0,0.0,15,yahoo,SEMICONDUCTOR,semiconductor_etf
2026-05-27T13:27:57.233011+00:00,SMH,81998597.0,23680237.0,271337,19051,980308,72383,1.4307733623798078,0.0,13.42526113187035,0.0,0,134181,137156,602.1400146484375,0.0,False,0,939,0.0,0.0,15,yahoo,SEMICONDUCTOR,semiconductor_etf
2026-05-27T13:42:57.242410+00:00,SPY,78303047.0,55449545.0,970424,572611,2546181,381553,2.341300061677632,0.0,14.457784855769235,0.0,617786,352638,0,750.2199096679688,0.0,False,0,1034,0.0,0.0,15,yahoo,SP500,equity_etf
2026-05-27T13:42:57.242410+00:00,QQQ,96186994.0,75592857.0,810275,359643,1038014,208879,2.336221103200605,0.0,19.217791394915544,0.0,539627,270648,0,729.780029296875,0.0,False,0,1019,0.0,0.0,15,yahoo,NASDAQ,equity_etf
2026-05-27T13:42:57.242410+00:00,SOXX,9583165.0,12103739.0,53261,8137,136223,9457,1.3716003289473686,0.0,32.45135614904178,0.0,0,37400,15861,566.280029296875,0.0,False,0,653,0.0,0.0,15,yahoo,SEMICONDUCTOR,semiconductor_etf
2026-05-27T13:42:57.242410+00:00,SMH,75284159.0,37959112.0,267879,24312,977497,84576,1.3701609993868096,0.0,12.68739762012616,0.0,0,132943,134936,597.5599975585938,0.0,False,0,939,0.0,0.0,15,yahoo,SEMICONDUCTOR,semiconductor_etf
2026-05-27T13:57:57.288190+00:00,SPY,78303047.0,55449545.0,970424,572611,2546181,381553,2.369283151726974,0.0,14.640382098858176,0.0,617786,352638,0,750.4500122070312,0.0,False,0,1034,0.0,0.0,15,yahoo,SP500,equity_etf
2026-05-27T13:57:57.288190+00:00,QQQ,96186994.0,75592857.0,810275,359643,1038014,208879,2.321415303679436,0.0,19.143646790477327,0.0,539627,270648,0,729.5449829101562,0.0,False,0,1019,0.0,0.0,15,yahoo,NASDAQ,equity_etf
2026-05-27T13:57:57.288190+00:00,SOXX,9583165.0,12103739.0,53261,8137,136223,9457,1.3716003289473686,0.0,32.607353182267516,0.0,0,37400,15861,566.510009765625,0.0,False,0,653,0.0,0.0,15,yahoo,SEMICONDUCTOR,semiconductor_etf
2026-05-27T13:57:57.288190+00:00,SMH,75284159.0,37959112.0,267879,24312,977497,84576,1.3130862379807695,0.0,12.70475435769437,0.0,0,132943,134936,598.030029296875,0.0,False,0,939,0.0,0.0,15,yahoo,SEMICONDUCTOR,semiconductor_etf
2026-05-27T14:12:57.277363+00:00,SPY,17228798.5,13576193.5,301966,214097,2546181,381553,15.096432265783907,0.0,30.415625740768558,0.0,202395,99571,0,750.5701293945312,0.0,False,0,1035,0.0,0.0,15,yahoo,SP500,equity_etf
2026-05-27T14:12:57.277363+00:00,QQQ,11961937.5,24497909.5,249207,187954,1032234,216036,21.925818061684662,0.0,36.50714851380272,0.0,178489,70718,0,728.489990234375,0.0,False,0,1020,0.0,0.0,15,yahoo,NASDAQ,equity_etf
2026-05-27T14:12:57.277363+00:00,SOXX,4458685.0,6674167.5,44211,4194,136088,9743,59.76378941040039,0.0,50.98827193146052,0.0,0,32473,11738,561.0100708007812,0.0,False,0,655,0.0,0.0,15,yahoo,SEMICONDUCTOR,semiconductor_etf
2026-05-27T14:12:57.277363+00:00,SMH,8223659.0,3600636.5,70972,4834,976198,89898,53.35515507559941,0.0,34.6216087341156,0.0,0,35356,35616,593.0700073242188,0.0,False,0,939,0.0,0.0,15,yahoo,SEMICONDUCTOR,semiconductor_etf
2026-05-27T14:27:57.271230+00:00,SPY,17979672.0,43022324.0,413945,493649,2529441,421232,15.691607580887645,0.0,29.513587259395955,0.0,320479,93466,0,749.6649780273438,0.0,False,0,1036,0.0,0.0,15,yahoo,SP500,equity_etf
2026-05-27T14:27:57.271230+00:00,QQQ,13032542.5,68787824.0,312704,421614,1005529,230218,22.668329992353545,0.0,32.57552875626031,0.0,245713,66991,0,725.7919921875,0.0,False,0,1022,0.0,0.0,15,yahoo,NASDAQ,equity_etf
2026-05-27T14:27:57.271230+00:00,SOXX,2881751.5,1309170.0,39051,890,135449,11107,64.69191308396863,0.0,44.13078766626508,0.0,0,29477,9574,552.3900146484375,0.0,False,0,656,0.0,0.0,15,yahoo,SEMICONDUCTOR,semiconductor_etf
2026-05-27T14:27:57.271230+00:00,SMH,7685421.0,4343565.5,56967,6581,974384,92608,54.32725154318268,0.0,31.166884162244514,0.0,0,26942,30025,585.4000244140625,0.0,False,0,939,0.0,0.0,15,yahoo,SEMICONDUCTOR,semiconductor_etf
2026-05-27T14:42:57.269424+00:00,SPY,45850339.5,44314846.5,710198,655702,2546181,381553,16.075259671662984,0.0,29.922114070859738,0.0,587269,122929,0,750.3599853515625,0.0,False,0,1036,0.0,0.0,15,yahoo,SP500,equity_etf
2026-05-27T14:42:57.269424+00:00,QQQ,34026061.0,65223588.5,460049,581167,1020029,222693,21.614711848625767,0.0,37.331195833798105,0.0,374986,85063,0,727.9600219726562,0.0,False,0,1023,0.0,0.0,15,yahoo,NASDAQ,equity_etf
2026-05-27T14:42:57.269424+00:00,SOXX,2749769.5,787537.5,37974,739,135523,10847,58.648332221984866,0.0,54.82790249974086,0.0,0,29816,8158,557.3049926757812,0.0,False,0,657,0.0,0.0,15,yahoo,SEMICONDUCTOR,semiconductor_etf
2026-05-27T14:42:57.269424+00:00,SMH,11379807.0,4300025.5,59891,7548,974549,92017,52.16255342197419,0.0,37.30521584454876,0.0,0,28645,31246,589.1849975585938,0.0,False,0,942,0.0,0.0,15,yahoo,SEMICONDUCTOR,semiconductor_etf
2026-05-27T14:57:57.319393+00:00,SPY,39201909.5,65445310.0,694184,969316,2529441,421232,15.581656166478208,0.0,29.912523558367642,0.0,570903,123281,0,749.6799926757812,0.0,False,0,1036,0.0,0.0,15,yahoo,SP500,equity_etf
2026-05-27T14:57:57.319393+00:00,QQQ,64246111.0,51247380.5,577941,738929,1020029,222693,20.770969327138424,0.0,37.785017253481115,0.0,485595,92346,0,727.0599975585938,0.0,False,0,1024,0.0,0.0,15,yahoo,NASDAQ,equity_etf
